相对强度 运行#1,位置 (米 m) 运行#1,相对强度 运行#2,位置 (米 m) 运行#2,相对强度 运行#3,位置 (米 m) 运行#3,相对强度 运行#4,位置 (米 m) 运行#4
0.022476,0.13413,0.021057,0.17188,0.027252,0.093063,0.72214,0.080537
0.021255,0.13413,0.021561,0.17188,0.026749,0.093063,0.71350,0.080537
0.020645,0.13413,0.021561,0.17188,0.025940,0.093063,0.70790,0.080537
0.020340,0.13413,0.021561,0.17188,0.026245,0.093063,0.70465,0.080537
0.021454,0.13413,0.022064,0.17188,0.026642,0.093063,0.70699,0.080537
0.021362,0.13413,0.020447,0.17188,0.026947,0.093063,0.70454,0.080537
0.020538,0.13413,0.022278,0.17188,0.025726,0.093063,0.70526,0.080537
0.020950,0.13413,0.021561,0.17188,0.026337,0.093063,0.70230,0.080537
0.021255,0.13413,0.021561,0.17188,0.027145,0.093063,0.70576,0.080537
0.021759,0.13413,0.022171,0.17188,0.027252,0.093063,0.70932,0.080537
0.019623,0.13413,0.022675,0.17188,0.026947,0.093063,0.71146,0.080557
0.021667,0.13413,0.022888,0.17188,0.027145,0.093063,0.70566,0.080557
0.023087,0.13413,0.021561,0.17188,0.027359,0.093063,0.69864,0.080557
0.021454,0.13411,0.022583,0.17188,0.027054,0.093063,0.66193,0.080577
0.022064,0.13411,0.022675,0.17188,0.027664,0.093063,0.62875,0.080596
0.020035,0.13411,0.022980,0.17188,0.028580,0.093063,0.59132,0.080596
0.020844,0.13411,0.022369,0.17188,0.028473,0.093063,0.58827,0.080596
0.022781,0.13411,0.021255,0.17188,0.029083,0.093082,0.59102,0.080596
0.020844,0.13411,0.022583,0.17188,0.029694,0.093082,0.59132,0.080596
0.021255,0.13411,0.022171,0.17188,0.031525,0.093102,0.56924,0.080596
0.021362,0.13411,0.022064,0.17188,0.033569,0.093102,0.56641,0.080596
0.021759,0.13411,0.022888,0.17188,0.032852,0.093102,0.56528,0.080596
0.021973,0.13411,0.020752,0.17188,0.036011,0.093122,0.57607,0.080596
0.021255,0.13411,0.020752,0.17188,0.039261,0.093122,0.57210,0.080596
0.022476,0.13411,0.020844,0.17188,0.039459,0.093141,0.56569,0.080596
0.021454,0.13411,0.020340,0.17188,0.043427,0.093141,0.56833,0.080596
0.021362,0.13411,0.022781,0.17188,0.044952,0.093161,0.58003,0.080596
0.020035,0.13411,0.021973,0.17188,0.048615,0.093181,0.58186,0.080596
0.021362,0.13411,0.021667,0.17188,0.053406,0.093181,0.58278,0.080596
0.022369,0.13411,0.021561,0.17188,0.055832,0.093201,0.57881,0.080596
0.022278,0.13411,0.021255,0.17188,0.058487,0.093201,0.58278,0.080596
0.021362,0.13411,0.021255,0.17188,0.062454,0.093220,0.58247,0.080616
0.022888,0.13411,0.020844,0.17188,0.065308,0.093240,0.58125,0.080616
0.022888,0.13411,0.021973,0.17188,0.069473,0.093240,0.57169,0.080616
0.020950,0.13411,0.022675,0.17188,0.072113,0.093260,0.55756,0.080616
0.020844,0.13411,0.021362,0.17188,0.073853,0.093260,0.54453,0.080636
0.021255,0.13411,0.021561,0.17188,0.081375,0.093280,0.52164,0.080636
0.022369,0.13411,0.022064,0.17188,0.082397,0.093280,0.51492,0.080636
0.020950,0.13411,0.022278,0.17188,0.086258,0.093299,0.50232,0.080636
0.020233,0.13411,0.022278,0.17188,0.088898,0.093299,0.49254,0.080636
0.020752,0.13411,0.021759,0.17188,0.092361,0.093319,0.48096,0.080636
0.021667,0.13411,0.021057,0.17188,0.094391,0.093319,0.47342,0.080636
0.019928,0.13411,0.022064,0.17188,0.095825,0.093319,0.46426,0.080636
0.021057,0.13411,0.022980,0.17188,0.099380,0.093339,0.45227,0.080656
0.022171,0.13411,0.021149,0.17188,0.10049,0.093339,0.43161,0.080675
0.021149,0.13411,0.021057,0.17188,0.10193,0.093339,0.34088,0.080695
0.021057,0.13411,0.022583,0.17188,0.10182,0.093339,0.27669,0.080715
0.021362,0.13411,0.021454,0.17188,0.10385,0.093339,0.26245,0.080715
0.021362,0.13411,0.021667,0.17188,0.10426,0.093358,0.28391,0.080715
0.021759,0.13411,0.021759,0.17188,0.10355,0.093358,0.28107,0.080715
0.021667,0.13411,0.022369,0.17188,0.10457,0.093358,0.28564,0.080715
0.021362,0.13411,0.021362,0.17188,0.10599,0.093358,0.26367,0.080715
0.021667,0.13411,0.021561,0.17188,0.10507,0.093358,0.27028,0.080715
0.021454,0.13411,0.020950,0.17188,0.10457,0.093358,0.28229,0.080715
0.021362,0.13411,0.022980,0.17188,0.10426,0.093358,0.28310,0.080715
0.021454,0.13411,0.022980,0.17188,0.10416,0.093358,0.27882,0.080715
0.022171,0.13411,0.021362,0.17188,0.10640,0.093358,0.27170,0.080715
0.022278,0.13411,0.021866,0.17188,0.10538,0.093358,0.26712,0.080715
0.021454,0.13411,0.022675,0.17188,0.10507,0.093358,0.27719,0.080715
0.020844,0.13411,0.021561,0.17188,0.10690,0.093358,0.27567,0.080715
0.021454,0.13411,0.020844,0.17188,0.10579,0.093358,0.27466,0.080715
0.022781,0.13411,0.021759,0.17188,0.10609,0.093358,0.27008,0.080715
0.021759,0.13411,0.021561,0.17188,0.10579,0.093358,0.27100,0.080715
0.020340,0.13411,0.021149,0.17188,0.10762,0.093358,0.27821,0.080715
0.021362,0.13411,0.021362,0.17188,0.10863,0.093358,0.28168,0.080715
0.022171,0.13411,0.022369,0.17188,0.10976,0.093358,0.28085,0.080715
0.022278,0.13411,0.022781,0.17188,0.11148,0.093378,0.27802,0.080715
0.021561,0.13411,0.021759,0.17188,0.11473,0.093398,0.27893,0.080715
0.022278,0.13411,0.021362,0.17188,0.11972,0.093418,0.28268,0.080715
0.022675,0.13411,0.021561,0.17188,0.11942,0.093418,0.28004,0.080715
0.021759,0.13411,0.022476,0.17188,0.12756,0.093437,0.27872,0.080715
0.020752,0.13411,0.022888,0.17188,0.13214,0.093457,0.27100,0.080715
0.022369,0.13411,0.021362,0.17188,0.13458,0.093477,0.27048,0.080715
0.020950,0.13411,0.020950,0.17188,0.14047,0.093477,0.26947,0.080715
0.022278,0.13411,0.022781,0.17188,0.14252,0.093496,0.26845,0.080715
0.021667,0.13411,0.022171,0.17188,0.14902,0.093516,0.26123,0.080715
0.021561,0.13411,0.021149,0.17188,0.15289,0.093536,0.26031,0.080715
0.021759,0.13411,0.021759,0.17188,0.15584,0.093556,0.25980,0.080715
0.020844,0.13411,0.022980,0.17188,0.16144,0.093575,0.25940,0.080734
0.020340,0.13411,0.022781,0.17188,0.16377,0.093595,0.25827,0.080754
0.021759,0.13411,0.021362,0.17188,0.17029,0.093615,0.16733,0.080813
0.021759,0.13411,0.021149,0.17188,0.17221,0.093635,0.074249,0.080853
0.021667,0.13411,0.022171,0.17188,0.17354,0.093654,0.039871,0.080872
0.019623,0.13411,0.022171,0.17188,0.17801,0.093674,0.033051,0.080892
0.020950,0.13411,0.020844,0.17188,0.18076,0.093694,0.034378,0.080912
0.021866,0.13411,0.021561,0.17188,0.18361,0.093713,0.026947,0.080912
0.021667,0.13411,0.022369,0.17188,0.18533,0.093733,0.027863,0.080932
0.020447,0.13411,0.021454,0.17188,0.18666,0.093753,0.030716,0.080932
0.021255,0.13411,0.021454,0.17188,0.18930,0.093773,0.027054,0.080932
0.022064,0.13411,0.020950,0.17188,0.18971,0.093792,0.026550,0.080932
0.020844,0.13411,0.021362,0.17188,0.19043,0.093812,0.030304,0.080951
0.021255,0.13411,0.021561,0.17188,0.19073,0.093812,0.038651,0.080971
0.021973,0.13411,0.020950,0.17188,0.19165,0.093832,0.073334,0.080991
0.021454,0.13411,0.021866,0.17188,0.19348,0.093852,0.078522,0.080991
0.021866,0.13411,0.022369,0.17188,0.19205,0.093871,0.096634,0.080991
0.026550,0.13411,0.022675,0.17188,0.19348,0.093871,0.098465,0.080991
0.022369,0.13411,0.021667,0.17188,0.19449,0.093891,0.10620,0.081011
0.021057,0.13411,0.021667,0.17188,0.19104,0.093911,0.12074,0.081011
0.022064,0.13411,0.022278,0.17188,0.19113,0.093911,0.10793,0.081011
0.021149,0.13411,0.021667,0.17188,0.19196,0.093930,0.10986,0.081011
0.022278,0.13411,0.021454,0.17188,0.19266,0.093930,0.092865,0.081011
0.022675,0.13411,0.021866,0.17188,0.19012,0.093950,0.10437,0.081011
0.023804,0.13411,0.021973,0.17188,0.18991,0.093970,0.099792,0.081011
0.021255,0.13411,0.022781,0.17188,0.18900,0.093970,0.10477,0.081011
0.022171,0.13411,0.021759,0.17188,0.18910,0.093990,0.095917,0.081011
0.028778,0.13411,0.021255,0.17188,0.18839,0.094009,0.089615,0.081011
0.020752,0.13411,0.022888,0.17188,0.18544,0.094029,0.096329,0.081011
0.021057,0.13411,0.022476,0.17188,0.18544,0.094049,0.093475,0.081011
0.027771,0.13411,0.020645,0.17188,0.18259,0.094069,0.10030,0.081011
0.023804,0.13411,0.020752,0.17188,0.17923,0.094088,0.093079,0.081011
0.021255,0.13411,0.021667,0.17188,0.17781,0.094108,0.099182,0.081011
0.021759,0.13411,0.021667,0.17188,0.17313,0.094128,0.099274,0.081011
0.028275,0.13411,0.020447,0.17188,0.17007,0.094147,0.10355,0.081011
0.022476,0.13411,0.020950,0.17188,0.16743,0.094187,0.10934,0.081011
0.021255,0.13411,0.021866,0.17188,0.16113,0.094207,0.11362,0.081011
0.020233,0.13411,0.021667,0.17188,0.15848,0.094246,0.11861,0.081011
0.021759,0.13411,0.021866,0.17188,0.15167,0.094266,0.12033,0.081011
0.021362,0.13411,0.020752,0.17188,0.14679,0.094305,0.13326,0.081030
0.021561,0.13411,0.022278,0.17188,0.14169,0.094345,0.18555,0.081050
0.020035,0.13411,0.021759,0.17188,0.13356,0.094384,0.25990,0.081070
0.023285,0.13411,0.021454,0.17188,0.13031,0.094404,0.29927,0.081089
0.022278,0.13411,0.021973,0.17188,0.11871,0.094443,0.31087,0.081089
0.020538,0.13411,0.022369,0.17188,0.11139,0.094483,0.29276,0.081089
0.021866,0.13411,0.022980,0.17188,0.10721,0.094522,0.27608,0.081089
0.021973,0.13411,0.021759,0.17188,0.096436,0.094562,0.30099,0.081089
0.021973,0.13411,0.021454,0.17188,0.089203,0.094601,0.30904,0.081089
0.021149,0.13411,0.022369,0.17188,0.078827,0.094621,0.30191,0.081089
0.019928,0.13411,0.022476,0.17188,0.073242,0.094660,0.28859,0.081089
0.021759,0.13411,0.020538,0.17188,0.069366,0.094700,0.28748,0.081089
0.021255,0.13411,0.020340,0.17188,0.058380,0.094719,0.29317,0.081089
0.021561,0.13411,0.022583,0.17188,0.054626,0.094759,0.30385,0.081089
0.020447,0.13411,0.022476,0.17188,0.047699,0.094798,0.30090,0.081089
0.023087,0.13411,0.020844,0.17188,0.042419,0.094838,0.29134,0.081089
0.022781,0.13411,0.022369,0.17188,0.038757,0.094858,0.29012,0.081089
0.020950,0.13411,0.021866,0.17188,0.031738,0.094897,0.29672,0.081089
0.019836,0.13411,0.021561,0.17188,0.029297,0.094936,0.30934,0.081089
0.022171,0.13411,0.022278,0.17188,0.026642,0.094956,0.30457,0.081089
0.020752,0.13411,0.021667,0.17188,0.023392,0.094996,0.29683,0.081089
0.021057,0.13411,0.021362,0.17188,0.019424,0.095015,0.29520,0.081089
0.020340,0.13411,0.021454,0.17188,0.019531,0.095055,0.30049,0.081089
0.022369,0.13411,0.021667,0.17188,0.017899,0.095074,0.30415,0.081089
0.022278,0.13411,0.021362,0.17188,0.016373,0.095094,0.30263,0.081089
0.020645,0.13411,0.022476,0.17188,0.016068,0.095114,0.29408,0.081089
0.021149,0.13411,0.022278,0.17188,0.015564,0.095134,0.29266,0.081089
0.021561,0.13411,0.020752,0.17188,0.015259,0.095153,0.30466,0.081109
0.021866,0.13411,0.021454,0.17188,0.015869,0.095173,0.31708,0.081109
0.020645,0.13411,0.022171,0.17188,0.014648,0.095173,0.32684,0.081129
0.021149,0.13411,0.021667,0.17188,0.014648,0.095193,0.48898,0.081168
0.021362,0.13411,0.021759,0.17188,0.015961,0.095213,0.57169,0.081188
0.022171,0.13411,0.021759,0.17188,0.015350,0.095213,0.62683,0.081188
0.020752,0.13411,0.022980,0.17188,0.014847,0.095232,0.59305,0.081188
0.020950,0.13411,0.022064,0.17188,0.016479,0.095232,0.60495,0.081188
0.022369,0.13411,0.021057,0.17188,0.016983,0.095252,0.60231,0.081188
0.021759,0.13411,0.022171,0.17188,0.017700,0.095252,0.64076,0.081188
0.021759,0.13413,0.023499,0.17188,0.016678,0.095272,0.64850,0.081188
0.020645,0.13413,0.021255,0.17188,0.018005,0.095272,0.60913,0.081188
0.022171,0.13423,0.020538,0.17188,0.018921,0.095291,0.59549,0.081188
0.021973,0.13435,0.021255,0.17188,0.018204,0.095291,0.58858,0.081188
0.021057,0.13441,0.021759,0.17188,0.018311,0.095311,0.61868,0.081188
0.019730,0.13443,0.022583,0.17188,0.019531,0.095311,0.61940,0.081188
0.021561,0.13445,0.021149,0.17188,0.020447,0.095311,0.60364,0.081188
0.020538,0.13450,0.021255,0.17188,0.019730,0.095311,0.59052,0.081188
0.021362,0.13458,0.022675,0.17188,0.020035,0.095331,0.58949,0.081188
0.021561,0.13464,0.021667,0.17188,0.021149,0.095331,0.62286,0.081188
0.023285,0.13470,0.020752,0.17188,0.021149,0.095331,0.60974,0.081208
0.023590,0.13474,0.021255,0.17188,0.021866,0.095351,0.60109,0.081208
0.021454,0.13480,0.022888,0.17188,0.022888,0.095351,0.58308,0.081208
0.022064,0.13488,0.022278,0.17188,0.023392,0.095370,0.59274,0.081208
0.023087,0.13494,0.021561,0.17188,0.024002,0.095370,0.60800,0.081208
0.023285,0.13500,0.021973,0.17188,0.024200,0.095390,0.60822,0.081208
0.020538,0.13508,0.022476,0.17188,0.023804,0.095390,0.60587,0.081208
0.021561,0.13516,0.022064,0.17188,0.025620,0.095390,0.59987,0.081208
0.023087,0.13521,0.020844,0.17188,0.026749,0.095410,0.60760,0.081208
0.023392,0.13529,0.021667,0.17188,0.026337,0.095430,0.61737,0.081208
0.021759,0.13537,0.021454,0.17188,0.027664,0.095430,0.62093,0.081208
0.022980,0.13545,0.022064,0.17188,0.029388,0.095449,0.62794,0.081208
0.022583,0.13553,0.020447,0.17188,0.030914,0.095469,0.62439,0.081208
0.023285,0.13561,0.021759,0.17188,0.032135,0.095489,0.64218,0.081208
0.023087,0.13569,0.022675,0.17188,0.032135,0.095489,0.64188,0.081208
0.023499,0.13577,0.020538,0.17188,0.033463,0.095508,0.65205,0.081208
0.021667,0.13585,0.022583,0.17188,0.036102,0.095528,0.65083,0.081208
0.023895,0.13594,0.021255,0.17188,0.037628,0.095548,0.65958,0.081208
0.023087,0.13602,0.022278,0.17188,0.038147,0.095568,0.66507,0.081208
0.022675,0.13612,0.022476,0.17188,0.040787,0.095587,0.66884,0.081208
0.024414,0.13620,0.021149,0.17188,0.042313,0.095607,0.66914,0.081208
0.024918,0.13630,0.021759,0.17188,0.044342,0.095627,0.67342,0.081228
0.022583,0.13640,0.022583,0.17188,0.045471,0.095647,0.75867,0.081267
0.023193,0.13650,0.021255,0.17188,0.048416,0.095666,0.85316,0.081306
0.025116,0.13662,0.022278,0.17188,0.050247,0.095686,0.93353,0.081306
0.024612,0.13669,0.021454,0.17188,0.050964,0.095706,0.92976,0.081326
0.024109,0.13679,0.022980,0.17188,0.051575,0.095725,0.91756,0.081326
0.024200,0.13689,0.021362,0.17188,0.052383,0.095725,0.89497,0.081326
0.023804,0.13697,0.021866,0.17188,0.054108,0.095745,0.91512,0.081326
0.024109,0.13705,0.021255,0.17188,0.053497,0.095765,0.94299,0.081326
0.023087,0.13711,0.022476,0.17188,0.053909,0.095765,0.92896,0.081326
0.024307,0.13717,0.022278,0.17188,0.056152,0.095785,0.91359,0.081326
0.024612,0.13725,0.020538,0.17188,0.056351,0.095785,0.90860,0.081326
0.024109,0.13731,0.021057,0.17188,0.057770,0.095785,0.92355,0.081326
0.024002,0.13736,0.022675,0.17188,0.057068,0.095804,0.93922,0.081326
0.024200,0.13742,0.021561,0.17188,0.058685,0.095804,0.91705,0.081326
0.025223,0.13748,0.020752,0.17188,0.058487,0.095804,0.92091,0.081326
0.024811,0.13752,0.022675,0.17188,0.057983,0.095804,0.91095,0.081326
0.023499,0.13756,0.021759,0.17188,0.057266,0.095804,0.92336,0.081326
0.025024,0.13760,0.020950,0.17188,0.058685,0.095804,0.93251,0.081326
0.025116,0.13764,0.022888,0.17188,0.057678,0.095804,0.93465,0.081326
0.025421,0.13770,0.020950,0.17188,0.058289,0.095804,0.92651,0.081326
0.024612,0.13774,0.022064,0.17188,0.057358,0.095804,0.92793,0.081326
0.023193,0.13778,0.022888,0.17188,0.057983,0.095804,0.94289,0.081326
0.024612,0.13784,0.020645,0.17188,0.058289,0.095804,0.94502,0.081326
0.024719,0.13788,0.021057,0.17188,0.058289,0.095804,0.94746,0.081326
0.023697,0.13792,0.021561,0.17188,0.057266,0.095804,0.94217,0.081326
0.023590,0.13796,0.022278,0.17188,0.059509,0.095804,0.94186,0.081326
0.025024,0.13800,0.022064,0.17188,0.059097,0.095804,0.94542,0.081326
0.025421,0.13804,0.021973,0.17188,0.057877,0.095804,0.94502,0.081326
0.025223,0.13809,0.021973,0.17188,0.057983,0.095804,0.94604,0.081326
0.023087,0.13813,0.022278,0.17188,0.059509,0.095804,0.94025,0.081326
0.023804,0.13819,0.021667,0.17188,0.059204,0.095804,0.94614,0.081326
0.026031,0.13825,0.021362,0.17188,0.057678,0.095804,0.94339,0.081346
0.023087,0.13829,0.022171,0.17188,0.057770,0.095804,0.94574,0.081346
0.024918,0.13833,0.021362,0.17188,0.059509,0.095824,0.94868,0.081346
0.024200,0.13839,0.022278,0.17188,0.059296,0.095824,0.97676,0.081366
0.025726,0.13843,0.021454,0.17188,0.059814,0.095863,1.0074,0.081385
0.024719,0.13849,0.022583,0.17188,0.060120,0.095883,1.0362,0.081405
0.025223,0.13855,0.021057,0.17188,0.062042,0.095883,1.0346,0.081405
0.024719,0.13861,0.020447,0.17188,0.062347,0.095883,1.0291,0.081405
0.025421,0.13867,0.021667,0.17188,0.062866,0.095903,1.0329,0.081405
0.024414,0.13873,0.021973,0.17188,0.063065,0.095903,1.0389,0.081405
0.024506,0.13879,0.022781,0.17188,0.062653,0.095923,1.0426,0.081405
0.025528,0.13882,0.021759,0.17188,0.064789,0.095942,1.0407,0.081405
0.025330,0.13888,0.021362,0.17188,0.064697,0.095962,1.0422,0.081405
0.024414,0.13894,0.022781,0.17188,0.064285,0.095962,1.0434,0.081425
0.023392,0.13898,0.021759,0.17188,0.064896,0.095982,1.0480,0.081445
0.025620,0.13904,0.021561,0.17188,0.064697,0.095982,1.0450,0.081445
0.025940,0.13910,0.022781,0.17188,0.064697,0.096021,1.0418,0.081464
0.024612,0.13914,0.022476,0.17188,0.064484,0.096021,1.0459,0.081464
0.024612,0.13920,0.022064,0.17188,0.064697,0.096041,1.0475,0.081464
0.025116,0.13924,0.019928,0.17188,0.065704,0.096041,1.0435,0.081464
0.026031,0.13928,0.021667,0.17188,0.065308,0.096061,1.0410,0.081464
0.024506,0.13932,0.021255,0.17188,0.065399,0.096080,1.0450,0.081464
0.025330,0.13936,0.020950,0.17188,0.066116,0.096080,1.0432,0.081464
0.024811,0.13940,0.021057,0.17188,0.064896,0.096080,1.0465,0.081464
0.025421,0.13944,0.021255,0.17188,0.065201,0.096080,1.0465,0.081464
0.024918,0.13948,0.022583,0.17188,0.065811,0.096100,1.0451,0.081464
0.024506,0.13951,0.021255,0.17188,0.065506,0.096100,1.0437,0.081464
0.024811,0.13955,0.021667,0.17188,0.065918,0.096100,1.0440,0.081464
0.025940,0.13959,0.021454,0.17188,0.065308,0.096100,1.0480,0.081464
0.024918,0.13961,0.023193,0.17188,0.064697,0.096100,1.0449,0.081464
0.024414,0.13965,0.023285,0.17188,0.064789,0.096100,1.0461,0.081464
0.026337,0.13969,0.021759,0.17188,0.066223,0.096100,1.0468,0.081464
0.026642,0.13973,0.021362,0.17188,0.064285,0.096100,1.0471,0.081464
0.023697,0.13975,0.022980,0.17188,0.065002,0.096100,1.0458,0.081464
0.025421,0.13979,0.021561,0.17188,0.065094,0.096100,1.0471,0.081464
0.025940,0.13981,0.020447,0.17188,0.065811,0.096100,1.0434,0.081464
0.025833,0.13983,0.021057,0.17188,0.064697,0.096100,1.0399,0.081464
0.024918,0.13983,0.023087,0.17188,0.064590,0.096100,1.0435,0.081464
0.025116,0.13985,0.022064,0.17188,0.064697,0.096100,1.0425,0.081484
0.026855,0.13987,0.020844,0.17188,0.065613,0.096100,1.0286,0.081523
0.025116,0.13987,0.021255,0.17188,0.065399,0.096100,0.96353,0.081543
0.024918,0.13989,0.022064,0.17188,0.065002,0.096100,0.93231,0.081543
0.024200,0.13989,0.021973,0.17188,0.063782,0.096100,0.94472,0.081563
0.025528,0.13989,0.020752,0.17188,0.064590,0.096100,0.95062,0.081563
0.025330,0.13989,0.020844,0.17188,0.065002,0.096100,0.94125,0.081563
0.025330,0.13989,0.022064,0.17188,0.063980,0.096100,0.93719,0.081563
0.024719,0.13989,0.022171,0.17188,0.064896,0.096100,0.92519,0.081563
0.026337,0.13989,0.020645,0.17188,0.065704,0.096100,0.94269,0.081563
0.025330,0.13989,0.020844,0.17188,0.065201,0.096100,0.94502,0.081563
0.024612,0.13989,0.021561,0.17188,0.064392,0.096100,0.94075,0.081563
0.024506,0.13989,0.022476,0.17188,0.064896,0.096100,0.92691,0.081602
0.025726,0.13989,0.020340,0.17188,0.065399,0.096100,0.81654,0.081642
0.025726,0.13989,0.021561,0.17188,0.064484,0.096100,0.76273,0.081661
0.024719,0.13989,0.021667,0.17188,0.064896,0.096100,0.69508,0.081661
0.025620,0.13989,0.022369,0.17188,0.065308,0.096100,0.73618,0.081661
0.026138,0.13989,0.022171,0.17188,0.065308,0.096100,0.71664,0.081661
0.025223,0.13989,0.023392,0.17188,0.065201,0.096100,0.69376,0.081681
0.025223,0.13989,0.023590,0.17188,0.063980,0.096100,0.58167,0.081701
0.025024,0.13989,0.021973,0.17188,0.065201,0.096100,0.52144,0.081740
0.025726,0.13989,0.021667,0.17188,0.065613,0.096100,0.45929,0.081760
0.025116,0.13989,0.021667,0.17188,0.065201,0.096100,0.35980,0.081780
0.024719,0.13989,0.021759,0.17188,0.064178,0.096100,0.31891,0.081800
0.024506,0.13989,0.020950,0.17188,0.064789,0.096100,0.24698,0.081819
0.025528,0.13989,0.021667,0.17188,0.065094,0.096100,0.22308,0.081839
0.025528,0.13989,0.021759,0.17188,0.064392,0.096100,0.16927,0.081839
0.025116,0.13989,0.022369,0.17188,0.064590,0.096100,0.15828,0.081859
0.024719,0.13989,0.022476,0.17188,0.065704,0.096100,0.12827,0.081878
0.024918,0.13989,0.020538,0.17188,0.064590,0.096100,0.078827,0.081898
0.025024,0.13989,0.021454,0.17188,0.064178,0.096100,0.061035,0.081918
0.024109,0.13989,0.022369,0.17188,0.063675,0.096100,0.048416,0.081938
0.025330,0.13989,0.021362,0.17188,0.064896,0.096100,0.035797,0.081957
0.026245,0.13989,0.022675,0.17188,0.065308,0.096100,0.030411,0.081977
0.025726,0.13989,0.022369,0.17188,0.064285,0.096100,0.027771,0.081997
0.025024,0.13989,0.022171,0.17188,0.064285,0.096100,0.028381,0.081997
0.025940,0.13989,0.021759,0.17188,0.065094,0.096100,0.029495,0.081997
0.025833,0.13989,0.021866,0.17188,0.065094,0.096100,0.029495,0.082017
0.025726,0.13991,0.021866,0.17188,0.064590,0.096100,0.030304,0.082017
0.025116,0.13993,0.022064,0.17188,0.063568,0.096100,0.031631,0.082017
0.025833,0.13997,0.023193,0.17188,0.063675,0.096100,0.033875,0.082036
0.025528,0.13999,0.021561,0.17188,0.066010,0.096100,0.039673,0.082036
0.024918,0.14001,0.021561,0.17188,0.064484,0.096100,0.050552,0.082056
0.025116,0.14001,0.021561,0.17188,0.064484,0.096100,0.086365,0.082076
0.025620,0.14003,0.021759,0.17188,0.063873,0.096100,0.11087,0.082095
